id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
29310,M,2,at home,undef,not commuting,DB,-571779,-1.20052e+06,11520
29311,M,34,working,industry,not commuting,DB,-571779,-1.20052e+06,11520
29312,F,31,at home,undef,not commuting,DB,-571779,-1.20052e+06,11520
29313,F,1,at home,undef,not commuting,DB,-571779,-1.20052e+06,11520
29314,F,45,working,agriculture,not commuting,DB,-571916,-1.20112e+06,11566
29315,M,19,at home,undef,not commuting,DB,-571916,-1.20112e+06,11566
29316,M,46,at home,undef,not commuting,DB,-571916,-1.20112e+06,11566
29317,F,62,retired,undef,not commuting,DB,-571466,-1.20176e+06,11629
29318,M,31,working,industry,not commuting,DB,-571466,-1.20176e+06,11629
29319,M,70,retired,undef,not commuting,DB,-571912,-1.20117e+06,11672
29320,F,68,retired,undef,not commuting,DB,-571912,-1.20117e+06,11672
29321,F,63,retired,undef,not commuting,DB,-571103,-1.20151e+06,11599
29322,M,40,working,agriculture,not commuting,DB,-571103,-1.20151e+06,11599
29323,M,63,retired,undef,not commuting,DB,-571103,-1.20151e+06,11599
29324,F,36,working,tradeandmoto,45 to 60 mins,DB,-572005,-1.20083e+06,11597
29325,M,40,working,industry,not commuting,DB,-572005,-1.20083e+06,11597
29326,F,12,student,undef,not commuting,DB,-572005,-1.20083e+06,11597
29327,F,17,student,undef,not commuting,DB,-572005,-1.20083e+06,11597
29328,M,25,at home,undef,not commuting,DB,-571327,-1.20162e+06,11644
29329,F,22,at home,undef,not commuting,DB,-571327,-1.20162e+06,11644
29330,M,51,working,industry,less than 15min,DB,-571327,-1.20162e+06,11644
29331,F,46,at home,undef,not commuting,DB,-571327,-1.20162e+06,11644
29332,F,69,retired,undef,not commuting,DB,-571327,-1.20162e+06,11644
29333,M,56,working,tradeandmoto,not commuting,DB,-571674,-1.20166e+06,11305
29334,F,56,working,transportation,15 to 30 min,DB,-571674,-1.20166e+06,11305
29335,F,19,working,construction,15 to 30 min,DB,-571674,-1.20166e+06,11305
29336,M,41,working,adminetc,15 to 30 min,DB,-571361,-1.20146e+06,11476
29337,F,52,working,tradeandmoto,not commuting,DB,-572008,-1.20032e+06,11544
29338,M,58,working,industry,15 to 30 min,DB,-572008,-1.20032e+06,11544
29339,M,73,retired,undef,not commuting,DB,-571456,-1.20102e+06,11677
29340,M,49,working,transportation,not commuting,DB,-571456,-1.20102e+06,11677
29341,F,68,retired,undef,not commuting,DB,-571456,-1.20102e+06,11677
29342,M,37,working,industry,not commuting,DB,-571692,-1.2006e+06,11415
29343,F,14,student,undef,not commuting,DB,-571692,-1.2006e+06,11415
29344,M,3,at home,undef,not commuting,DB,-571692,-1.2006e+06,11415
29345,M,32,at home,undef,not commuting,DB,-571400,-1.20115e+06,11398
29346,F,5,at home,undef,not commuting,DB,-571400,-1.20115e+06,11398
29347,M,6,student,undef,not commuting,DB,-571400,-1.20115e+06,11398
29348,F,33,working,eatinghousing,15 to 30 min,DB,-571400,-1.20115e+06,11398
29349,F,18,student,undef,not commuting,DB,-571311,-1.20131e+06,11676
29350,M,37,working,industry,less than 15min,DB,-571311,-1.20131e+06,11676
29351,F,38,at home,undef,not commuting,DB,-571311,-1.20131e+06,11676
29352,F,16,student,undef,not commuting,DB,-571311,-1.20131e+06,11676
29353,M,32,working,construction,not commuting,DB,-571779,-1.20052e+06,11520
29354,M,5,at home,undef,not commuting,DB,-571779,-1.20052e+06,11520
29355,F,31,working,publicsector,not commuting,DB,-571779,-1.20052e+06,11520
29356,F,3,at home,undef,not commuting,DB,-571779,-1.20052e+06,11520
29357,M,10,student,undef,not commuting,DB,-571679,-1.20115e+06,11558
29358,M,18,student,undef,45 to 60 mins,DB,-571679,-1.20115e+06,11558
29359,M,40,at home,undef,not commuting,DB,-571679,-1.20115e+06,11558
29360,F,37,working,industry,not commuting,DB,-571679,-1.20115e+06,11558
29361,F,45,working,health,not commuting,DB,-571381,-1.20168e+06,11640
29362,M,12,student,undef,not commuting,DB,-571381,-1.20168e+06,11640
29363,M,26,working,tradeandmoto,not commuting,DB,-571854,-1.20164e+06,11328
29364,F,47,at home,undef,not commuting,DB,-571854,-1.20164e+06,11328
29365,M,51,working,banks,not commuting,DB,-571854,-1.20164e+06,11328
29366,M,10,student,undef,not commuting,DB,-571854,-1.20164e+06,11328
29367,F,47,working,health,not commuting,DB,-571620,-1.2013e+06,11764
29368,F,21,at home,undef,not commuting,DB,-571806,-1.20037e+06,11386
29369,M,48,working,industry,less than 15min,DB,-571806,-1.20037e+06,11386
29370,F,16,student,undef,30 to 45 mins,DB,-571806,-1.20037e+06,11386
29371,F,42,at home,undef,not commuting,DB,-571806,-1.20037e+06,11386
29372,F,31,at home,undef,not commuting,DB,-571916,-1.20112e+06,11566
29373,F,56,working,industry,not commuting,DB,-571183,-1.20144e+06,11767
29374,M,56,working,industry,not commuting,DB,-571183,-1.20144e+06,11767
29375,M,33,working,industry,not commuting,DB,-571382,-1.20119e+06,11726
29376,M,56,working,education,not commuting,DB,-571382,-1.20119e+06,11726
29377,M,71,retired,undef,not commuting,DB,-571382,-1.20119e+06,11726
29378,F,2,at home,undef,not commuting,DB,-571666,-1.20194e+06,11692
29379,F,0,at home,undef,not commuting,DB,-571666,-1.20194e+06,11692
29380,M,31,working,industry,less than 15min,DB,-571666,-1.20194e+06,11692
29381,F,29,at home,undef,not commuting,DB,-571666,-1.20194e+06,11692
29382,F,74,retired,undef,not commuting,DB,-572047,-1.20074e+06,11712
29383,F,48,working,industry,less than 15min,DB,-572047,-1.20074e+06,11712
29384,F,51,working,tradeandmoto,not commuting,DB,-572047,-1.20074e+06,11712
29385,F,57,retired,undef,not commuting,DB,-571386,-1.20151e+06,11700
29386,M,61,retired,undef,not commuting,DB,-571386,-1.20151e+06,11700
29387,M,18,student,undef,not commuting,DB,-571317,-1.20111e+06,11554
29388,M,48,working,eatinghousing,not commuting,DB,-571317,-1.20111e+06,11554
29389,F,22,student,undef,not commuting,DB,-571317,-1.20111e+06,11554
29390,F,43,at home,undef,not commuting,DB,-571317,-1.20111e+06,11554
29391,F,4,at home,undef,not commuting,DB,-571174,-1.20138e+06,11534
29392,M,1,at home,undef,not commuting,DB,-571174,-1.20138e+06,11534
29393,M,34,working,tradeandmoto,less than 15min,DB,-571174,-1.20138e+06,11534
29394,F,31,working,transportation,not commuting,DB,-571174,-1.20138e+06,11534
29395,M,21,working,tradeandmoto,not commuting,DB,-571544,-1.20167e+06,11291
29396,F,44,working,industry,not commuting,DB,-571544,-1.20167e+06,11291
29397,M,44,at home,undef,not commuting,DB,-571544,-1.20167e+06,11291
29398,M,19,student,undef,not commuting,DB,-571544,-1.20167e+06,11291
29399,M,69,retired,undef,not commuting,DB,-571919,-1.20117e+06,11651
29400,F,70,retired,undef,not commuting,DB,-571919,-1.20117e+06,11651
29401,M,37,working,adminetc,less than 15min,DB,-572061,-1.20098e+06,11738
29402,M,1,at home,undef,not commuting,DB,-572061,-1.20098e+06,11738
29403,M,8,student,undef,not commuting,DB,-572061,-1.20098e+06,11738
29404,F,36,working,industry,less than 15min,DB,-572061,-1.20098e+06,11738
29405,M,34,working,transportation,not commuting,DB,-571994,-1.20124e+06,11683
29406,M,59,working,banks,less than 15min,DB,-571994,-1.20124e+06,11683
29407,F,58,working,adminetc,15 to 30 min,DB,-571994,-1.20124e+06,11683
29408,F,64,retired,undef,not commuting,DB,-571786,-1.20061e+06,11394
29409,M,3,at home,undef,not commuting,DB,-571612,-1.20163e+06,11665
29410,M,33,working,eatinghousing,not commuting,DB,-571612,-1.20163e+06,11665
29411,F,32,at home,undef,not commuting,DB,-571612,-1.20163e+06,11665
29412,M,39,at home,undef,not commuting,DB,-571530,-1.20115e+06,11773
29413,F,38,at home,undef,not commuting,DB,-571530,-1.20115e+06,11773
29414,F,13,student,undef,not commuting,DB,-571530,-1.20115e+06,11773
29415,F,9,student,undef,not commuting,DB,-571530,-1.20115e+06,11773
29416,M,46,working,industry,not commuting,DB,-571777,-1.20054e+06,11390
29417,M,27,working,banks,not commuting,DB,-571777,-1.20054e+06,11390
29418,F,14,student,undef,not commuting,DB,-571777,-1.20054e+06,11390
29419,F,24,working,construction,not commuting,DB,-571777,-1.20054e+06,11390
29420,F,47,working,industry,more than 90 mins,DB,-571777,-1.20054e+06,11390
29421,M,47,at home,undef,not commuting,DB,-571707,-1.20082e+06,11658
29422,F,72,retired,undef,not commuting,DB,-571707,-1.20082e+06,11658
29423,M,72,retired,undef,not commuting,DB,-571707,-1.20082e+06,11658
29424,M,40,working,industry,not commuting,DB,-571781,-1.20095e+06,11697
29425,F,36,working,transportation,not commuting,DB,-571781,-1.20095e+06,11697
29426,M,17,working,publicsector,not commuting,DB,-572195,-1.20084e+06,11654
29427,M,56,working,education,not commuting,DB,-572195,-1.20084e+06,11654
29428,F,33,working,education,45 to 60 mins,DB,-571617,-1.20061e+06,11623
29429,F,13,student,undef,not commuting,DB,-571617,-1.20061e+06,11623
29430,F,31,at home,undef,not commuting,DB,-571419,-1.20172e+06,11635
29431,F,31,working,health,45 to 60 mins,DB,-571419,-1.20172e+06,11635
29432,F,70,retired,undef,not commuting,DB,-571419,-1.20172e+06,11635
29433,F,8,student,undef,not commuting,DB,-571419,-1.20172e+06,11635
29434,M,3,at home,undef,not commuting,DB,-571491,-1.20142e+06,11346
29435,M,31,working,industry,not commuting,DB,-571491,-1.20142e+06,11346
29436,M,0,at home,undef,not commuting,DB,-571491,-1.20142e+06,11346
29437,F,6,student,undef,not commuting,DB,-571491,-1.20142e+06,11346
29438,F,28,at home,undef,not commuting,DB,-571491,-1.20142e+06,11346
29439,M,60,retired,undef,not commuting,DB,-571578,-1.20166e+06,11313
29440,F,17,student,undef,15 to 30 min,DB,-571692,-1.20143e+06,11404
29441,M,46,working,industry,not commuting,DB,-571692,-1.20143e+06,11404
29442,M,21,working,construction,15 to 30 min,DB,-571692,-1.20143e+06,11404
29443,F,44,working,education,not commuting,DB,-571692,-1.20143e+06,11404
29444,M,22,working,adminetc,not commuting,DB,-571692,-1.20143e+06,11404
29445,F,60,retired,undef,not commuting,DB,-571361,-1.20118e+06,11516
29446,F,11,student,undef,not commuting,DB,-571317,-1.20111e+06,11554
29447,F,6,student,undef,not commuting,DB,-571317,-1.20111e+06,11554
29448,M,37,working,industry,not commuting,DB,-571317,-1.20111e+06,11554
29449,F,34,at home,undef,not commuting,DB,-571317,-1.20111e+06,11554
29450,M,46,working,industry,15 to 30 min,DB,-571301,-1.20126e+06,11299
29451,F,75,retired,undef,not commuting,DB,-571301,-1.20126e+06,11299
29452,M,23,student,undef,not commuting,DB,-571301,-1.20126e+06,11299
29453,F,46,working,construction,not commuting,DB,-571301,-1.20126e+06,11299
29454,F,63,retired,undef,not commuting,DB,-571474,-1.2016e+06,11289
29455,M,43,working,construction,60 to 90 mins,DB,-571500,-1.20174e+06,11675
29456,F,85,retired,undef,not commuting,DB,-571500,-1.20174e+06,11675
29457,M,47,at home,undef,not commuting,DB,-571424,-1.20173e+06,11634
29458,F,24,working,banks,not commuting,DB,-571424,-1.20173e+06,11634
29459,F,46,at home,undef,not commuting,DB,-571424,-1.20173e+06,11634
29460,F,24,at home,undef,not commuting,DB,-571813,-1.20061e+06,11656
29461,M,27,at home,undef,not commuting,DB,-571813,-1.20061e+06,11656
29462,F,47,working,industry,not commuting,DB,-571813,-1.20061e+06,11656
29463,M,53,working,eatinghousing,not commuting,DB,-571813,-1.20061e+06,11656
29464,F,83,retired,undef,not commuting,DB,-571729,-1.20059e+06,11538
29465,F,27,at home,undef,not commuting,DB,-571890,-1.2009e+06,11581
29466,M,3,at home,undef,not commuting,DB,-571890,-1.2009e+06,11581
29467,F,5,at home,undef,not commuting,DB,-571890,-1.2009e+06,11581
29468,M,31,working,transportation,not commuting,DB,-571890,-1.2009e+06,11581
29469,M,6,student,undef,not commuting,DB,-571491,-1.20142e+06,11346
29470,M,7,student,undef,not commuting,DB,-571491,-1.20142e+06,11346
29471,M,34,working,industry,not commuting,DB,-571491,-1.20142e+06,11346
29472,F,37,working,agriculture,not commuting,DB,-571491,-1.20142e+06,11346
29473,F,9,student,undef,not commuting,DB,-572195,-1.20084e+06,11654
29474,M,37,working,agriculture,not commuting,DB,-572195,-1.20084e+06,11654
29475,M,59,working,industry,not commuting,DB,-572195,-1.20084e+06,11654
29476,F,6,student,undef,not commuting,DB,-572195,-1.20084e+06,11654
29477,F,56,working,industry,not commuting,DB,-572195,-1.20084e+06,11654
29478,F,30,at home,undef,not commuting,DB,-572195,-1.20084e+06,11654
29479,F,41,working,tradeandmoto,not commuting,DB,-571704,-1.20168e+06,11760
29480,M,14,student,undef,not commuting,DB,-571704,-1.20168e+06,11760
29481,F,19,student,undef,not commuting,DB,-571704,-1.20168e+06,11760
29482,M,16,student,undef,15 to 30 min,DB,-571704,-1.20168e+06,11760
29483,M,47,working,construction,not commuting,DB,-571704,-1.20168e+06,11760
29484,M,74,retired,undef,not commuting,DB,-571514,-1.2012e+06,11347
29485,F,69,retired,undef,not commuting,DB,-571514,-1.2012e+06,11347
29486,M,20,at home,undef,not commuting,DB,-571095,-1.20151e+06,11598
29487,M,22,working,eatinghousing,not commuting,DB,-571095,-1.20151e+06,11598
29488,F,45,working,industry,not commuting,DB,-571095,-1.20151e+06,11598
29489,M,46,working,tradeandmoto,not commuting,DB,-571095,-1.20151e+06,11598
29490,F,73,retired,undef,not commuting,DB,-571095,-1.20151e+06,11598
29491,M,73,retired,undef,not commuting,DB,-571437,-1.201e+06,11463
29492,F,35,working,tradeandmoto,15 to 30 min,DB,-571437,-1.201e+06,11463
29493,F,73,retired,undef,not commuting,DB,-571437,-1.201e+06,11463
29494,M,54,at home,undef,not commuting,DB,-571331,-1.20086e+06,11666
29495,M,21,student,undef,not commuting,DB,-571331,-1.20086e+06,11666
29496,M,28,at home,undef,not commuting,DB,-571331,-1.20086e+06,11666
29497,F,27,working,industry,not commuting,DB,-571331,-1.20086e+06,11666
29498,F,55,working,health,not commuting,DB,-571331,-1.20086e+06,11666
29499,F,75,retired,undef,not commuting,DB,-571645,-1.20083e+06,11731
29500,F,84,retired,undef,not commuting,DB,-571862,-1.20143e+06,11739
29501,M,52,working,industry,not commuting,DB,-571782,-1.20098e+06,11368
29502,F,47,at home,undef,not commuting,DB,-571782,-1.20098e+06,11368
29503,M,42,working,health,not commuting,DB,-571860,-1.20108e+06,11354
29504,M,63,retired,undef,not commuting,DB,-571860,-1.20108e+06,11354
29505,F,62,retired,undef,not commuting,DB,-571860,-1.20108e+06,11354
29506,F,30,working,industry,15 to 30 min,DB,-571432,-1.20112e+06,11433
29507,F,1,at home,undef,not commuting,DB,-571432,-1.20112e+06,11433
29508,F,4,at home,undef,not commuting,DB,-571432,-1.20112e+06,11433
29509,M,34,working,education,15 to 30 min,DB,-571432,-1.20112e+06,11433
29510,M,19,student,undef,30 to 45 mins,DB,-571720,-1.20141e+06,11385
29511,F,42,working,industry,not commuting,DB,-571720,-1.20141e+06,11385
29512,M,43,working,health,not commuting,DB,-571720,-1.20141e+06,11385
29513,M,0,at home,undef,not commuting,DB,-571720,-1.20141e+06,11385
29514,F,23,at home,undef,not commuting,DB,-571720,-1.20141e+06,11385
29515,F,94,retired,undef,not commuting,DB,-571790,-1.20041e+06,11410
29516,F,70,retired,undef,not commuting,DB,-571790,-1.20041e+06,11410
29517,F,35,working,education,not commuting,DB,-571940,-1.20091e+06,11585
29518,M,30,at home,undef,not commuting,DB,-571940,-1.20091e+06,11585
29519,F,53,working,tradeandmoto,30 to 45 mins,DB,-571940,-1.20091e+06,11585
29520,M,57,working,industry,not commuting,DB,-571940,-1.20091e+06,11585
29521,F,1,at home,undef,not commuting,DB,-571940,-1.20091e+06,11585
29522,F,0,at home,undef,not commuting,DB,-571432,-1.20112e+06,11459
29523,F,30,at home,undef,not commuting,DB,-571432,-1.20112e+06,11459
29524,M,31,working,industry,not commuting,DB,-571432,-1.20112e+06,11459
29525,M,2,at home,undef,not commuting,DB,-571432,-1.20112e+06,11459
29526,M,66,retired,undef,not commuting,DB,-571843,-1.20079e+06,11701
29527,M,59,working,publicsector,not commuting,DB,-571570,-1.20135e+06,11373
29528,F,55,retired,undef,not commuting,DB,-571570,-1.20135e+06,11373
29529,M,36,working,tradeandmoto,more than 90 mins,DB,-571570,-1.20135e+06,11373
29530,M,58,working,health,less than 15min,DB,-571495,-1.20081e+06,11614
29531,F,25,at home,undef,not commuting,DB,-571495,-1.20081e+06,11614
29532,F,81,retired,undef,not commuting,DB,-571495,-1.20081e+06,11614
29533,M,28,at home,undef,not commuting,DB,-571495,-1.20081e+06,11614
29534,M,29,at home,undef,not commuting,DB,-571495,-1.20081e+06,11614
29535,F,51,working,agriculture,not commuting,DB,-571495,-1.20081e+06,11614
29536,F,67,retired,undef,not commuting,DB,-571709,-1.20169e+06,11306
29537,M,38,working,publicsector,not commuting,DB,-571709,-1.20169e+06,11306
29538,M,66,retired,undef,not commuting,DB,-571709,-1.20169e+06,11306
29539,F,45,working,industry,45 to 60 mins,DB,-571608,-1.20152e+06,11325
29540,M,18,student,undef,not commuting,DB,-571608,-1.20152e+06,11325
29541,M,49,working,health,not commuting,DB,-571608,-1.20152e+06,11325
29542,F,84,retired,undef,not commuting,DB,-571529,-1.20179e+06,11732
29543,F,29,at home,undef,not commuting,DB,-571884,-1.20142e+06,11322
29544,M,53,working,education,not commuting,DB,-571884,-1.20142e+06,11322
29545,F,51,at home,undef,not commuting,DB,-571884,-1.20142e+06,11322
29546,F,51,working,industry,not commuting,DB,-571381,-1.20168e+06,11640
29547,M,55,working,eatinghousing,not commuting,DB,-571381,-1.20168e+06,11640
29548,M,54,at home,undef,not commuting,DB,-571381,-1.20168e+06,11640
29549,F,77,retired,undef,not commuting,DB,-571381,-1.20168e+06,11640
29550,F,12,student,undef,not commuting,DB,-571381,-1.20168e+06,11640
29551,M,58,working,adminetc,not commuting,DB,-571796,-1.2012e+06,11560
29552,F,27,working,agriculture,30 to 45 mins,DB,-571796,-1.2012e+06,11560
29553,F,57,retired,undef,not commuting,DB,-571796,-1.2012e+06,11560
29554,F,42,at home,undef,not commuting,DB,-571852,-1.20111e+06,11570
29555,M,14,student,undef,not commuting,DB,-571852,-1.20111e+06,11570
29556,M,48,working,industry,not commuting,DB,-571852,-1.20111e+06,11570
29557,F,61,retired,undef,not commuting,DB,-571589,-1.20117e+06,11523
29558,M,38,working,industry,not commuting,DB,-571589,-1.20117e+06,11523
29559,F,61,retired,undef,not commuting,Du,-565575,-1.19488e+06,12019
29560,M,62,retired,undef,not commuting,Du,-565575,-1.19488e+06,12019
29561,M,29,at home,undef,not commuting,Du,-566162,-1.19511e+06,12481
29562,M,28,working,tradeandmoto,not commuting,Du,-566162,-1.19511e+06,12481
29563,F,50,at home,undef,not commuting,Du,-566330,-1.19392e+06,11937
29564,M,54,at home,undef,not commuting,Du,-566330,-1.19392e+06,11937
29565,F,83,retired,undef,not commuting,Du,-566330,-1.19392e+06,11937
29566,M,43,working,tradeandmoto,not commuting,Du,-566557,-1.19513e+06,12055
29567,F,19,student,undef,less than 15min,Du,-566557,-1.19513e+06,12055
29568,F,44,working,industry,not commuting,Du,-566557,-1.19513e+06,12055
29569,M,61,working,industry,not commuting,Du,-565752,-1.1951e+06,12908
29570,M,64,working,education,not commuting,Du,-565752,-1.1951e+06,12908
29571,M,40,working,industry,15 to 30 min,Du,-565466,-1.19596e+06,11969
29572,F,8,student,undef,not commuting,Du,-565466,-1.19596e+06,11969
